basic_tranId0_searchValue,basic_otherRefNum0_searchValue,customerJoin_entityId0_searchValue,basic_shipMethod0_searchValue_internalId,shippingAddressJoin_addressee0_searchValue,shippingAddressJoin_attention0_searchValue,shippingAddressJoin_address10_searchValue,shippingAddressJoin_address20_searchValue,shippingAddressJoin_city0_searchValue,shippingAddressJoin_state0_searchValue,shippingAddressJoin_zip0_searchValue,shippingAddressJoin_countryCode0_searchValue,shippingAddressJoin_phone0_searchValue,basic_line0_searchValue,itemJoin_itemId0_searchValue,itemJoin_type0_searchValue,basic_quantity0_searchValue,basic_tranDate0_searchValue,classJoin_name0_searchValue,itemJoin_weight0_searchValue,custitem_length,custitem_width,custitem_height,custitem_mcweight_lbs,custitem_rfs_packing_length,custitem_rfs_packing_width,custitem_rfs_packing_height,custitem_hj_tc_autopackquantity,custbodyhj_tc_storecode,basic_tranDate0_searchValue_1,basic_startDate0_searchValue,basic_endDate0_searchValueSpecified
221641,10000902855-3802,Target,,TARGET DC 3802,,1730 STATE HWY 5S,,AMSTERDAM,NY,12010,US,,4,FG0300-12,Assembly/Bill of Materials,24,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,3802,4/28/24,5/5/24,5/6/24
221642,10000902855-3803,Target,,TARGET DC 3803,,5400 WENGER ST,,TOPEKA,KS,66609,US,,1,FG0300-10,Assembly/Bill of Materials,164,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,3803,4/28/24,5/5/24,5/6/24
221642,10000902855-3803,Target,,TARGET DC 3803,,5400 WENGER ST,,TOPEKA,KS,66609,US,,4,FG0300-12,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,3803,4/28/24,5/5/24,5/6/24
221643,10000902855-3804,Target,,TARGET DC 3804,,3 WALKER WAY,,WEST JEFFERSON,OH,43162,US,,1,FG0300-10,Assembly/Bill of Materials,120,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,3804,4/28/24,5/5/24,5/6/24
221643,10000902855-3804,Target,,TARGET DC 3804,,3 WALKER WAY,,WEST JEFFERSON,OH,43162,US,,4,FG0300-12,Assembly/Bill of Materials,16,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,3804,4/28/24,5/5/24,5/6/24
221644,10000902855-3806,Target,,TARGET DC 3806,,2702 SUMMIT AVE,,RIALTO,CA,92377,US,,1,FG0300-10,Assembly/Bill of Materials,104,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,3806,4/28/24,5/5/24,5/6/24
221644,10000902855-3806,Target,,TARGET DC 3806,,2702 SUMMIT AVE,,RIALTO,CA,92377,US,,4,FG0300-12,Assembly/Bill of Materials,16,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,3806,4/28/24,5/5/24,5/6/24
221645,10000902855-3808,Target,,TARGET DC 3808,,895 SUNBURY RD,,MIDWAY,GA,31320,US,,1,FG0300-10,Assembly/Bill of Materials,120,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,3808,4/28/24,5/5/24,5/6/24
221645,10000902855-3808,Target,,TARGET DC 3808,,895 SUNBURY RD,,MIDWAY,GA,31320,US,,4,FG0300-12,Assembly/Bill of Materials,8,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,3808,4/28/24,5/5/24,5/6/24
221646,10000902855-3811,Target,,TARGET DC 3811,,1900 STOVER CT,,NEWTON,NC,28658,US,,1,FG0300-10,Assembly/Bill of Materials,172,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,3811,4/28/24,5/5/24,5/6/24
221647,10000902855-3856,Target,,TARGET DC 3856,,23000 VAN BUREN BLVD,,RIVERSIDE,CA,92508,US,,1,FG0300-10,Assembly/Bill of Materials,36,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,3856,4/28/24,5/5/24,5/6/24
221647,10000902855-3856,Target,,TARGET DC 3856,,23000 VAN BUREN BLVD,,RIVERSIDE,CA,92508,US,,4,FG0300-12,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,3856,4/28/24,5/5/24,5/6/24
221648,10000902855-3857,Target,,TARGET DC 3857,,400 CROSSROADS BLVD,,LOGAN TOWNSHIP,NJ,08085,US,,1,FG0300-10,Assembly/Bill of Materials,20,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,3857,4/28/24,5/5/24,5/6/24
221648,10000902855-3857,Target,,TARGET DC 3857,,400 CROSSROADS BLVD,,LOGAN TOWNSHIP,NJ,08085,US,,4,FG0300-12,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,3857,4/28/24,5/5/24,5/6/24
221649,10000902855-3865,Target,,TARGET DC 3865,,3305 S LAWNDALE AVE,,CHICAGO,IL,60623,US,,1,FG0300-10,Assembly/Bill of Materials,8,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,3865,4/28/24,5/5/24,5/6/24
221649,10000902855-3865,Target,,TARGET DC 3865,,3305 S LAWNDALE AVE,,CHICAGO,IL,60623,US,,4,FG0300-12,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,3865,4/28/24,5/5/24,5/6/24
221662,215920645,Meijer,,LANSING DISTRIBUTION - GROCERY,,3405 S CREYTS RD,,LANSING,MI,489178505,US,,1,FG0300-12,Assembly/Bill of Materials,336,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0069595550086,4/29/24,5/7/24,5/9/24
221662,215920645,Meijer,,LANSING DISTRIBUTION - GROCERY,,3405 S CREYTS RD,,LANSING,MI,489178505,US,,4,FG0300-10,Assembly/Bill of Materials,140,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0069595550086,4/29/24,5/7/24,5/9/24
221683,0000116219,Giant Eagle,,HBC SERVICE CO,,601 MEADOWLANDS BLVD,,Washington,PA,15301,US,(724) 873-5100,1,FG0076-04,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.7875,4.6,3.1,6.125,3.15,10.25,10.25,4.75,4,1194928338080,4/29/24,5/8/24,
221685,0030-9577404-0558,Target,,TARGET DC 0558,,875 BETA DRIVE SW,,ALBANY,OR,97321,US,,1,FG0030-05,Assembly/Bill of Materials,3,Pending Fulfillment,Legacy UpSpring : (Old) C-Panty,0.266,6.75,4.5,1,0.266,8,6,4,3,0558,4/29/24,5/6/24,5/7/24
221686,0030-9577404-0559,Target,,TARGET DC 0559,,1350 SOUTH GIRLS SCHOOL ROAD,,INDIANAPOLIS,IN,46231,US,,1,FG0005-03,Assembly/Bill of Materials,6,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.1015,2.75,1.5,4.5,0.825,9.375,4.75,3,6,0559,4/29/24,5/6/24,5/7/24
221686,0030-9577404-0559,Target,,TARGET DC 0559,,1350 SOUTH GIRLS SCHOOL ROAD,,INDIANAPOLIS,IN,46231,US,,9,FG0076-01,Assembly/Bill of Materials,36,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.16,6.125,2.46,10.25,10.25,4.75,4,0559,4/29/24,5/6/24,5/7/24
221687,0030-9577404-0588,Target,,TARGET DC 0588,,7101 W VAN BUREN,,PHOENIX,AZ,85043,US,,1,FG0030-05,Assembly/Bill of Materials,3,Pending Fulfillment,Legacy UpSpring : (Old) C-Panty,0.266,6.75,4.5,1,0.266,8,6,4,3,0588,4/29/24,5/6/24,5/7/24
221688,0030-9577404-0589,Target,,TARGET DC 0589,,3325 ARCHER DR,,CHAMBERSBURG,PA,17202,US,,1,FG0220-04,Assembly/Bill of Materials,9,Pending Fulfillment,Legacy UpSpring : (Old) Shrinkx Belly,1,,,,3.2,12.25,7.25,7.5,3,0589,4/29/24,5/6/24,5/7/24
221688,0030-9577404-0589,Target,,TARGET DC 0589,,3325 ARCHER DR,,CHAMBERSBURG,PA,17202,US,,10,FG0008-01,Assembly/Bill of Materials,18,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.1015,4.5,2.75,1.5,0.8,5.25,9.5,3.75,6,0589,4/29/24,5/6/24,5/7/24
221688,0030-9577404-0589,Target,,TARGET DC 0589,,3325 ARCHER DR,,CHAMBERSBURG,PA,17202,US,,17,FG0220-01,Assembly/Bill of Materials,5,Pending Fulfillment,Legacy UpSpring : (Old) Shrinkx Belly,0.8,,,,4.8,12,10.75,7.75,5,0589,4/29/24,5/6/24,5/7/24
221688,0030-9577404-0589,Target,,TARGET DC 0589,,3325 ARCHER DR,,CHAMBERSBURG,PA,17202,US,,26,FG0035-05,Assembly/Bill of Materials,6,Pending Fulfillment,Legacy UpSpring : (Old) C-Panty,0.268,6.75,4.5,1,0.268,8,6,4,3,0589,4/29/24,5/6/24,5/7/24
221689,0030-9577404-0590,Target,,TARGET DC 0590,,6601 HUDSON RD,,CEDAR FALLS,IA,50613,US,,1,FG0005-02,Assembly/Bill of Materials,6,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.0645,2.75,1.5,4.5,0.602,9.375,4.75,3,6,0590,4/29/24,5/6/24,5/7/24
221689,0030-9577404-0590,Target,,TARGET DC 0590,,6601 HUDSON RD,,CEDAR FALLS,IA,50613,US,,9,FG0076-01,Assembly/Bill of Materials,20,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.16,6.125,2.46,10.25,10.25,4.75,4,0590,4/29/24,5/6/24,5/7/24
221690,0030-9577404-3801,Target,,TARGET DC 3801,,4055 RAILPORT PKWY,,MIDLOTHIAN,TX,76065,US,,1,FG0005-03,Assembly/Bill of Materials,24,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.1015,2.75,1.5,4.5,0.825,9.375,4.75,3,6,3801,4/29/24,5/6/24,5/7/24
221691,0030-9577404-3856,Target,,TARGET DC 3856,,23000 VAN BUREN BLVD,,RIVERSIDE,CA,92508,US,,1,FG0220-01,Assembly/Bill of Materials,5,Pending Fulfillment,Legacy UpSpring : (Old) Shrinkx Belly,0.8,,,,4.8,12,10.75,7.75,5,3856,4/29/24,5/6/24,5/7/24
221692,0030-9577404-3857,Target,,TARGET DC 3857,,"300 CREEKVIEW AVE, BLDG H",,LOGAN TWP,NJ,08085,US,,1,FG0220-04,Assembly/Bill of Materials,6,Pending Fulfillment,Legacy UpSpring : (Old) Shrinkx Belly,1,,,,3.2,12.25,7.25,7.5,3,3857,4/29/24,5/6/24,5/7/24
221692,0030-9577404-3857,Target,,TARGET DC 3857,,"300 CREEKVIEW AVE, BLDG H",,LOGAN TWP,NJ,08085,US,,10,FG0005-02,Assembly/Bill of Materials,6,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.0645,2.75,1.5,4.5,0.602,9.375,4.75,3,6,3857,4/29/24,5/6/24,5/7/24
221692,0030-9577404-3857,Target,,TARGET DC 3857,,"300 CREEKVIEW AVE, BLDG H",,LOGAN TWP,NJ,08085,US,,18,FG0030-05,Assembly/Bill of Materials,3,Pending Fulfillment,Legacy UpSpring : (Old) C-Panty,0.266,6.75,4.5,1,0.266,8,6,4,3,3857,4/29/24,5/6/24,5/7/24
221692,0030-9577404-3857,Target,,TARGET DC 3857,,"300 CREEKVIEW AVE, BLDG H",,LOGAN TWP,NJ,08085,US,,24,FG0035-05,Assembly/Bill of Materials,3,Pending Fulfillment,Legacy UpSpring : (Old) C-Panty,0.268,6.75,4.5,1,0.268,8,6,4,3,3857,4/29/24,5/6/24,5/7/24
221693,0030-9577404-3865,Target,,TARGET DC 3865,,3501 S PULASKI RD,,CHICAGO,IL,60623,US,,1,FG0220-04,Assembly/Bill of Materials,3,Pending Fulfillment,Legacy UpSpring : (Old) Shrinkx Belly,1,,,,3.2,12.25,7.25,7.5,3,3865,4/29/24,5/6/24,5/7/24
221693,0030-9577404-3865,Target,,TARGET DC 3865,,3501 S PULASKI RD,,CHICAGO,IL,60623,US,,10,FG0076-01,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.16,6.125,2.46,10.25,10.25,4.75,4,3865,4/29/24,5/6/24,5/7/24
221693,0030-9577404-3865,Target,,TARGET DC 3865,,3501 S PULASKI RD,,CHICAGO,IL,60623,US,,16,FG0076-03,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.1,6.125,2.4,10.25,10.25,4.75,4,3865,4/29/24,5/6/24,5/7/24
221693,0030-9577404-3865,Target,,TARGET DC 3865,,3501 S PULASKI RD,,CHICAGO,IL,60623,US,,22,FG0030-05,Assembly/Bill of Materials,3,Pending Fulfillment,Legacy UpSpring : (Old) C-Panty,0.266,6.75,4.5,1,0.266,8,6,4,3,3865,4/29/24,5/6/24,5/7/24
221697,0000116867,Giant Eagle,,HBC SERVICE CO,,601 MEADOWLANDS BLVD,,Washington,PA,15301,US,(724) 873-5100,1,FG0660-01,Assembly/Bill of Materials,420,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Milkflow - Other,0.4,5,2.5,7,1.63,8.25,6.25,5.38,4,1194928338080,4/30/24,5/7/24,
221701,4500129267,"iHerb, Inc",Pallet,HEBRON HUB,IHERB,"2497 Wright Blvd., Suite 200",,Hebron,KY,41048,US,(512) 828-7988,1,FG0035-04,Assembly/Bill of Materials,6,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.239,6.75,4.5,1,0.239,8,6,4,3,1712,4/30/24,,
221701,4500129267,"iHerb, Inc",Pallet,HEBRON HUB,IHERB,"2497 Wright Blvd., Suite 200",,Hebron,KY,41048,US,(512) 828-7988,7,FG0220-01,Assembly/Bill of Materials,30,Pending Approval,Legacy UpSpring : (Old) Shrinkx Belly,0.8,,,,4.8,12,10.75,7.75,5,1712,4/30/24,,
221701,4500129267,"iHerb, Inc",Pallet,HEBRON HUB,IHERB,"2497 Wright Blvd., Suite 200",,Hebron,KY,41048,US,(512) 828-7988,16,FG0074-02,Assembly/Bill of Materials,36,Pending Approval,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,3.16,4.625,6.125,2.5,10.25,10.25,4.75,4,1712,4/30/24,,
221701,4500129267,"iHerb, Inc",Pallet,HEBRON HUB,IHERB,"2497 Wright Blvd., Suite 200",,Hebron,KY,41048,US,(512) 828-7988,21,FG0074-04,Assembly/Bill of Materials,28,Pending Approval,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0,3.16,4.625,6.125,,10.25,10.25,4.75,4,1712,4/30/24,,
221701,4500129267,"iHerb, Inc",Pallet,HEBRON HUB,IHERB,"2497 Wright Blvd., Suite 200",,Hebron,KY,41048,US,(512) 828-7988,26,FG0076-03,Assembly/Bill of Materials,36,Pending Approval,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.1,6.125,2.4,10.25,10.25,4.75,4,1712,4/30/24,,
221703,1030506438,Wal-Mart,,WAL-MART DC 6011A-ASM DIS,,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,US,,1,FG0076-04,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.7875,4.6,3.1,6.125,3.15,10.25,10.25,4.75,4,0078742028736,5/1/24,5/6/24,5/13/24
221703,1030506438,Wal-Mart,,WAL-MART DC 6011A-ASM DIS,,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,US,,7,FG0076-03,Assembly/Bill of Materials,8,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.1,6.125,2.4,10.25,10.25,4.75,4,0078742028736,5/1/24,5/6/24,5/13/24
221703,1030506438,Wal-Mart,,WAL-MART DC 6011A-ASM DIS,,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,US,,13,FG0005-03,Assembly/Bill of Materials,6,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.1015,2.75,1.5,4.5,0.825,9.375,4.75,3,6,0078742028736,5/1/24,5/6/24,5/13/24
221703,1030506438,Wal-Mart,,WAL-MART DC 6011A-ASM DIS,,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,US,,21,FG0076-01,Assembly/Bill of Materials,28,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.16,6.125,2.46,10.25,10.25,4.75,4,0078742028736,5/1/24,5/6/24,5/13/24
221704,1181099708,Wal-Mart,,WAL-MART DC 6017A-ASM DIS,,2106 EAST TIPTON STREET,,SEYMOUR,IN,47274,US,,1,FG0300-10,Assembly/Bill of Materials,48,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0078742029276,5/1/24,5/6/24,5/14/24
221705,1331346013,Wal-Mart,,WAL-MART WAREHOUSE 6040,,1020 WAL-MART DRIVE,,HOPE MILLS,NC,28348,US,,1,FG0300-10,Assembly/Bill of Materials,8,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0078742031255,5/1/24,5/6/24,5/18/24
221706,1381344370,Wal-Mart,,WAL-MART DC 7033A-ASM DIS,,C/O WAL-MART HAWAII DISTRIBUTION,21101 JOHNSON ROAD,APPLE VALLEY,CA,92307,US,,1,FG0076-04,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.7875,4.6,3.1,6.125,3.15,10.25,10.25,4.75,4,0078742045504,5/1/24,5/6/24,5/16/24
221706,1381344370,Wal-Mart,,WAL-MART DC 7033A-ASM DIS,,C/O WAL-MART HAWAII DISTRIBUTION,21101 JOHNSON ROAD,APPLE VALLEY,CA,92307,US,,7,FG0076-03,Assembly/Bill of Materials,24,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.1,6.125,2.4,10.25,10.25,4.75,4,0078742045504,5/1/24,5/6/24,5/16/24
221706,1381344370,Wal-Mart,,WAL-MART DC 7033A-ASM DIS,,C/O WAL-MART HAWAII DISTRIBUTION,21101 JOHNSON ROAD,APPLE VALLEY,CA,92307,US,,13,FG0005-03,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.1015,2.75,1.5,4.5,0.825,9.375,4.75,3,6,0078742045504,5/1/24,5/6/24,5/16/24
221706,1381344370,Wal-Mart,,WAL-MART DC 7033A-ASM DIS,,C/O WAL-MART HAWAII DISTRIBUTION,21101 JOHNSON ROAD,APPLE VALLEY,CA,92307,US,,21,FG0076-01,Assembly/Bill of Materials,32,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.16,6.125,2.46,10.25,10.25,4.75,4,0078742045504,5/1/24,5/6/24,5/16/24
221706,1381344370,Wal-Mart,,WAL-MART DC 7033A-ASM DIS,,C/O WAL-MART HAWAII DISTRIBUTION,21101 JOHNSON ROAD,APPLE VALLEY,CA,92307,US,,27,FG0074-02,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,3.16,4.625,6.125,2.5,10.25,10.25,4.75,4,0078742045504,5/1/24,5/6/24,5/16/24
221706,1381344370,Wal-Mart,,WAL-MART DC 7033A-ASM DIS,,C/O WAL-MART HAWAII DISTRIBUTION,21101 JOHNSON ROAD,APPLE VALLEY,CA,92307,US,,32,FG0300-13,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.83,4,0078742045504,5/1/24,5/6/24,5/16/24
221707,1481224518,Wal-Mart,,WAL-MART DC 7034A-ASM DIS,,4880 WHEATLEYS POND ROAD,,SMYRNA,DE,19977,US,,1,FG0076-04,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.7875,4.6,3.1,6.125,3.15,10.25,10.25,4.75,4,0078742045627,5/1/24,5/6/24,5/21/24
221707,1481224518,Wal-Mart,,WAL-MART DC 7034A-ASM DIS,,4880 WHEATLEYS POND ROAD,,SMYRNA,DE,19977,US,,7,FG0076-03,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.1,6.125,2.4,10.25,10.25,4.75,4,0078742045627,5/1/24,5/6/24,5/21/24
221707,1481224518,Wal-Mart,,WAL-MART DC 7034A-ASM DIS,,4880 WHEATLEYS POND ROAD,,SMYRNA,DE,19977,US,,13,FG0005-03,Assembly/Bill of Materials,6,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.1015,2.75,1.5,4.5,0.825,9.375,4.75,3,6,0078742045627,5/1/24,5/6/24,5/21/24
221707,1481224518,Wal-Mart,,WAL-MART DC 7034A-ASM DIS,,4880 WHEATLEYS POND ROAD,,SMYRNA,DE,19977,US,,21,FG0076-01,Assembly/Bill of Materials,16,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.16,6.125,2.46,10.25,10.25,4.75,4,0078742045627,5/1/24,5/6/24,5/21/24
221708,1631622385,Wal-Mart,,WAL-MART DC 6035A-ASM DIS,,3220 NEVADA TERRACE,,OTTAWA,KS,66067,US,,1,FG0300-10,Assembly/Bill of Materials,76,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0078742030807,5/1/24,5/6/24,5/13/24
221709,1680995505,Wal-Mart,,WAL-MART DC 6023A-ASM DIS,,21500 COX RD,,SUTHERLAND,VA,23885,US,,1,FG0076-04,Assembly/Bill of Materials,20,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.7875,4.6,3.1,6.125,3.15,10.25,10.25,4.75,4,0078742029818,5/1/24,5/6/24,5/21/24
221709,1680995505,Wal-Mart,,WAL-MART DC 6023A-ASM DIS,,21500 COX RD,,SUTHERLAND,VA,23885,US,,7,FG0076-03,Assembly/Bill of Materials,20,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.1,6.125,2.4,10.25,10.25,4.75,4,0078742029818,5/1/24,5/6/24,5/21/24
221709,1680995505,Wal-Mart,,WAL-MART DC 6023A-ASM DIS,,21500 COX RD,,SUTHERLAND,VA,23885,US,,13,FG0005-03,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.1015,2.75,1.5,4.5,0.825,9.375,4.75,3,6,0078742029818,5/1/24,5/6/24,5/21/24
221709,1680995505,Wal-Mart,,WAL-MART DC 6023A-ASM DIS,,21500 COX RD,,SUTHERLAND,VA,23885,US,,21,FG0076-01,Assembly/Bill of Materials,68,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.16,6.125,2.46,10.25,10.25,4.75,4,0078742029818,5/1/24,5/6/24,5/21/24
221710,1730496483,Wal-Mart,,WAL-MART DC 7039A-ASM DIS,,115 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,US,,1,FG0076-04,Assembly/Bill of Materials,8,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.7875,4.6,3.1,6.125,3.15,10.25,10.25,4.75,4,0078742057903,5/1/24,5/6/24,5/16/24
221710,1730496483,Wal-Mart,,WAL-MART DC 7039A-ASM DIS,,115 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,US,,7,FG0076-03,Assembly/Bill of Materials,16,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.1,6.125,2.4,10.25,10.25,4.75,4,0078742057903,5/1/24,5/6/24,5/16/24
221710,1730496483,Wal-Mart,,WAL-MART DC 7039A-ASM DIS,,115 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,US,,13,FG0076-01,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.16,6.125,2.46,10.25,10.25,4.75,4,0078742057903,5/1/24,5/6/24,5/16/24
221711,1881553170,Wal-Mart,,WAL-MART DC 6030A-ASM DIS,,42 FREETOWN ROAD,,RAYMOND,NH,03077,US,,1,FG0300-10,Assembly/Bill of Materials,88,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0078742030449,5/1/24,5/6/24,5/19/24
221712,2031553222,Wal-Mart,,WAL-MART DC 6016A-ASM DIS,,3900 N IH 35,,NEW BRAUNFELS,TX,78130,US,,1,FG0300-10,Assembly/Bill of Materials,32,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0078742029184,5/1/24,5/6/24,5/12/24
221713,2231405930,Wal-Mart,,WAL-MART DC 7033A-ASM DIS,,C/O WAL-MART HAWAII DISTRIBUTION,21101 JOHNSON ROAD,APPLE VALLEY,CA,92307,US,,1,FG0300-10,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0078742045504,5/1/24,5/6/24,5/16/24
221714,2481701154,Wal-Mart,,WAL-MART DC 7034A-ASM DIS,,4880 WHEATLEYS POND ROAD,,SMYRNA,DE,19977,US,,1,FG0300-10,Assembly/Bill of Materials,20,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0078742045627,5/1/24,5/6/24,5/21/24
221715,2481770131,Wal-Mart,,WAL-MART DC 6025A-ASM DIS,,6140 3M DRIVE,,MENOMONIE,WI,54751,US,,1,FG0076-04,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.7875,4.6,3.1,6.125,3.15,10.25,10.25,4.75,4,0078742029993,5/1/24,5/6/24,5/14/24
